,organization,dataset_name,column_name,tags,theme,isopen,license_id,license_title,accessLevel,license
3144,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,ending_accuracy,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3145,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,start_date,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3146,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,end_date,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3147,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,start_date_accuracy,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3148,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,end_date_accuracy,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3149,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,event_status,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3150,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,total_num_lanes,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3151,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,vehicle_impact,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3152,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,workers_present,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3153,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,reduced_speed_limit,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3154,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,restrictions,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3155,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,description,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3156,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,issuing_organization,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3157,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,creation_date,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3158,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,update_date,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3159,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,types_of_work,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3160,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,lanes,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3161,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,geometry_linestring,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3162,Department of Transportation,massachusetts-department-of-transportation-massdot-work-zone-data-exchange-wzdx-v2-0-feed-,geometry_multipoint,"['intelligent-transportation-systems-its', 'its-joint-program-office-jpo', 'massachusetts', 'massachusetts-department-of-transportation-massdot', 'smart-work-zones-manager-swzm', 'smart-work-zones-swz', 'work-zone-data-exchange-wzdx', 'work-zones']",Roadways-And-Bridges,False,other-license-specified,other-license-specified,public,http://creativecommons.org/publicdomain/zero/1.0/legalcode
3163,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,X,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3164,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Y,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3165,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Trip_ID,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3166,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Closed_Status,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3167,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Duration,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3168,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Start_Station_Id,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3169,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Start_Latitude,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3170,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Start_Longitude,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3171,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Start_Date,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3172,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Start_Station_Name,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3173,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,End_Date,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3174,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,End_Station_Id,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3175,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,End_Latitude,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3176,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,End_Longitude,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3177,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,End_Station_Name,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3178,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Bike_Barcode,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3179,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Bike_Model,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3180,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,Product_Name,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3181,Louisville Metro Government,louisville-metro-ky-feature-class-containing-trip-level-data-for-louvelo-bikeshare-program,ObjectId,"['2017', '2018', '2019', '2020', '2021', '2022', 'bikeshare', 'docked-bikeshare', 'jefferson-county', 'kentucky', 'louisville', 'louisville-metro', 'louisville-metro-ky', 'louisville-metro-public-works-and-assets', 'louvelo', 'micromobility', 'modp', 'monthly', 'open-data']",Geospatial,False,other-license-specified,other-license-specified,public,https://louisville-metro-opendata-lojic.hub.arcgis.com/pages/terms-of-use-and-license
3182,State of New York,mta-metro-north-on-time-performance-beginning-2020,Month,"['commuter-rail', 'delays', 'delivered-service', 'line', 'metro-north', 'metro-north-railroad', 'mnr', 'monthly', 'on-time-performance', 'otp', 'performance', 'rail-line', 'reliability', 'scheduled-service', 'service']",Transportation,False,notspecified,License not specified,public,
3183,State of New York,mta-metro-north-on-time-performance-beginning-2020,Branch / Line,"['commuter-rail', 'delays', 'delivered-service', 'line', 'metro-north', 'metro-north-railroad', 'mnr', 'monthly', 'on-time-performance', 'otp', 'performance', 'rail-line', 'reliability', 'scheduled-service', 'service']",Transportation,False,notspecified,License not specified,public,
3184,State of New York,mta-metro-north-on-time-performance-beginning-2020,OTP,"['commuter-rail', 'delays', 'delivered-service', 'line', 'metro-north', 'metro-north-railroad', 'mnr', 'monthly', 'on-time-performance', 'otp', 'performance', 'rail-line', 'reliability', 'scheduled-service', 'service']",Transportation,False,notspecified,License not specified,public,
3185,State of New York,mta-metro-north-on-time-performance-beginning-2020,AM Peak,"['commuter-rail', 'delays', 'delivered-service', 'line', 'metro-north', 'metro-north-railroad', 'mnr', 'monthly', 'on-time-performance', 'otp', 'performance', 'rail-line', 'reliability', 'scheduled-service', 'service']",Transportation,False,notspecified,License not specified,public,
3186,State of New York,mta-metro-north-on-time-performance-beginning-2020,PM Peak,"['commuter-rail', 'delays', 'delivered-service', 'line', 'metro-north', 'metro-north-railroad', 'mnr', 'monthly', 'on-time-performance', 'otp', 'performance', 'rail-line', 'reliability', 'scheduled-service', 'service']",Transportation,False,notspecified,License not specified,public,
3187,State of New York,mta-metro-north-on-time-performance-beginning-2020,Off Peak,"['commuter-rail', 'delays', 'delivered-service', 'line', 'metro-north', 'metro-north-railroad', 'mnr', 'monthly', 'on-time-performance', 'otp', 'performance', 'rail-line', 'reliability', 'scheduled-service', 'service']",Transportation,False,notspecified,License not specified,public,
3188,State of New York,mta-bus-speeds-beginning-2015,month,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3189,State of New York,mta-bus-speeds-beginning-2015,borough,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3190,State of New York,mta-bus-speeds-beginning-2015,day_type,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3191,State of New York,mta-bus-speeds-beginning-2015,trip_type,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3192,State of New York,mta-bus-speeds-beginning-2015,route_id,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3193,State of New York,mta-bus-speeds-beginning-2015,period,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3194,State of New York,mta-bus-speeds-beginning-2015,total_operating_time,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3195,State of New York,mta-bus-speeds-beginning-2015,total_mileage,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3196,State of New York,mta-bus-speeds-beginning-2015,average_speed,"['average-speed', 'bus', 'bus-route', 'delays', 'monthly', 'mta-bus', 'mtabc', 'new-york-city-transit', 'nyct', 'performance', 'route', 'service', 'speeds']",Transportation,False,notspecified,License not specified,public,
3197,City of New York,transportion-structure,the_geom,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3198,City of New York,transportion-structure,SOURCE_ID,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3199,City of New York,transportion-structure,SUB_CODE,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3200,City of New York,transportion-structure,FEAT_CODE,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3201,City of New York,transportion-structure,NAME,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3202,City of New York,transportion-structure,STATUS,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3203,City of New York,transportion-structure,SHAPE_Leng,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3204,City of New York,transportion-structure,SHAPE_Area,"['planimetrics', 'transportation-structures']",City-Government,False,notspecified,License not specified,public,
3205,State of New York,mta-lirr-and-metro-north-mean-distance-between-failures-beginning-2015,Month,"['commuter-rail', 'delays', 'lirr', 'long-island-rail-road', 'mdbf', 'mean-distance-between-failures', 'monthly', 'performance', 'reliabilty', 'rolling-stock', 'service', 'train-car']",Transportation,False,notspecified,License not specified,public,
3206,State of New York,mta-lirr-and-metro-north-mean-distance-between-failures-beginning-2015,FleetType,"['commuter-rail', 'delays', 'lirr', 'long-island-rail-road', 'mdbf', 'mean-distance-between-failures', 'monthly', 'performance', 'reliabilty', 'rolling-stock', 'service', 'train-car']",Transportation,False,notspecified,License not specified,public,
3207,State of New York,mta-lirr-and-metro-north-mean-distance-between-failures-beginning-2015,MDBFValue,"['commuter-rail', 'delays', 'lirr', 'long-island-rail-road', 'mdbf', 'mean-distance-between-failures', 'monthly', 'performance', 'reliabilty', 'rolling-stock', 'service', 'train-car']",Transportation,False,notspecified,License not specified,public,
3208,State of New York,mta-lirr-and-metro-north-mean-distance-between-failures-beginning-2015,Fleet Owned,"['commuter-rail', 'delays', 'lirr', 'long-island-rail-road', 'mdbf', 'mean-distance-between-failures', 'monthly', 'performance', 'reliabilty', 'rolling-stock', 'service', 'train-car']",Transportation,False,notspecified,License not specified,public,
3209,State of New York,mta-lirr-and-metro-north-mean-distance-between-failures-beginning-2015,No. of Primary Failures,"['commuter-rail', 'delays', 'lirr', 'long-island-rail-road', 'mdbf', 'mean-distance-between-failures', 'monthly', 'performance', 'reliabilty', 'rolling-stock', 'service', 'train-car']",Transportation,False,notspecified,License not specified,public,
3210,State of New York,mta-lirr-and-metro-north-mean-distance-between-failures-beginning-2015,MDBF Goal,"['commuter-rail', 'delays', 'lirr', 'long-island-rail-road', 'mdbf', 'mean-distance-between-failures', 'monthly', 'performance', 'reliabilty', 'rolling-stock', 'service', 'train-car']",Transportation,False,notspecified,License not specified,public,
3211,State of New York,mta-subsidies-beginning-2019,Fiscal Year,"['bridges-and-tunnels', 'bt', 'budget', 'bus', 'commuter-rail', 'finances', 'financial-plan', 'headquarters', 'lirr', 'long-island-rail-road', 'metro-north', 'metro-north-railroad', 'mnr', 'mta', 'mta-bus', 'mtahq', 'nyct', 'operational-budget', 'sir', 'staten-island-railway', 'subsidies', 'subway']",Transportation,False,notspecified,License not specified,public,
3212,State of New York,mta-subsidies-beginning-2019,Month,"['bridges-and-tunnels', 'bt', 'budget', 'bus', 'commuter-rail', 'finances', 'financial-plan', 'headquarters', 'lirr', 'long-island-rail-road', 'metro-north', 'metro-north-railroad', 'mnr', 'mta', 'mta-bus', 'mtahq', 'nyct', 'operational-budget', 'sir', 'staten-island-railway', 'subsidies', 'subway']",Transportation,False,notspecified,License not specified,public,
3213,State of New York,mta-subsidies-beginning-2019,Scenario,"['bridges-and-tunnels', 'bt', 'budget', 'bus', 'commuter-rail', 'finances', 'financial-plan', 'headquarters', 'lirr', 'long-island-rail-road', 'metro-north', 'metro-north-railroad', 'mnr', 'mta', 'mta-bus', 'mtahq', 'nyct', 'operational-budget', 'sir', 'staten-island-railway', 'subsidies', 'subway']",Transportation,False,notspecified,License not specified,public,
3214,State of New York,mta-subsidies-beginning-2019,Financial Plan Year,"['bridges-and-tunnels', 'bt', 'budget', 'bus', 'commuter-rail', 'finances', 'financial-plan', 'headquarters', 'lirr', 'long-island-rail-road', 'metro-north', 'metro-north-railroad', 'mnr', 'mta', 'mta-bus', 'mtahq', 'nyct', 'operational-budget', 'sir', 'staten-island-railway', 'subsidies', 'subway']",Transportation,False,notspecified,License not specified,public,
